0,18786,2790,1745
1,20246,3213,1745
2,24801,3747,1745
3,38838,4322,1745
4,79613,4920,1745
5,187787,5526,1745
6,422028,5937,1745
7,738983,6356,1745
8,931588,7082,1745
9,981026,7708,1745
10,988537,8321,1745
